Column1,Column4,Column5,Column6,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Can you take it out.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Have,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,to do.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"No to North. Yeah, take your time.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"No, no, no, so your phone has been it's been. It's connected to an electronic SIM so, uh, I cannot use the custom. So you took out the custom, and then I'll walk you through. Now to install that.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Did that.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Electronic SIM and That should work, OK?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Uh out.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,The phone is not gonna be using the discussing?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,OK.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,It,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,See if I can't find.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Make,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,It,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, all right?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,removed.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, no worries.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,On a brief hold?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,No worries.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,here with me in to track the SIM card out of.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Yeah, need, uh, that to fix my {voice.creditcard.digitsTranscribed:*****} pin, or anyone like a",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,I turned off the payment that work? Or would have to be removed.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"So, you'd have to take out from the phone, it's mostly definitely the signal.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Because it's It's gonna be the same.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Okay, uh,",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Uh I'm still looking for one. Give me a moment.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Which is not good, uh, you can find a safety pin.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,I'm still trying to get that Uh,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,So,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,device to get the SIM out give me one moment?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,took that device You don't have the box with you.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,OK.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"I do not because I'm currently I'm currently away from home, I have I do know that I do know that the box usually comes with today. I'm not just not home at the moment.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Even if you if If you with somebody, and you're in can't even pop it out and it told that is a little bit up can enter in the",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Yeah, I'm looking.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,One one more question?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,About,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,OK.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Hello.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Hello, yeah?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, you got it out.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Card.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, all right?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yes.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Back in without the SIM card?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, so the",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,It,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Still,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yes.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,You could go to settings?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yep.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Go to connections.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Or network I don't know what I That's connections, and then.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yep.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Uh, she said, manager.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yeah.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,You said option at the SIM,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Yes, up on that?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Tell me what you see.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yes.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,activate through PSG transfer SIM from another device can to our code fish for even,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,activate,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,OK.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"What is it, doing.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"checking your account getting info. Some things are right, we didn't find my phone number, that's ready to move to? This phone is this phone was purchased from at and an authorized to do it, call, eight hundred three one one 0z five 0z 0z To activate",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,So,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"The I, m, e i, is.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Is that what is the I, m, e i number of the device.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Because just a moment.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,have two of them.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,One is.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Sorry. Oh yeah, the first one is.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Three five one one.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Eight four 0z six.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Um,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Six three 0z 0z three eight two.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,The second one? That's the second one ending four three three two.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, so?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"So the second one ends in zero three, uh, eight seven.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Then,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Uh, and the number is eight 0z eight, nine, 0z nine, six, seven, nine three.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"The number, OK?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yes.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"One, three, five one one.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Eight four 0z six.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Six three 0z 0z,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,imei again. Give me the first one.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, so the I, m, e i number is three five one one eight four 0z six six.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Three eight two.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Three 0z 0z three eight two.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Do me a favor.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Can you close? Or the application on that phone.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,On the Samsung?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Correct,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,And then restart,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,And I want to let me know when it comes back on.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,closed.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"I may have to send you a one time, pin, just to validate this order, OK?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"OK, no worries.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,So close out the application on the Samsung and restart it alright?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Uh, I'm gonna have to send a code to your",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yep.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,The other line.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,On,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,restarting though.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Which is the six, seven, nine, three, right?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"The problem, then.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Yes, no the uh, no? No, no, the the line don't like speaking to me on is seven 0z five, six.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Um,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"That is, that's It looks like there's no way I'm gonna send them I'll be able to send you this code.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Uh,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"They got so the first thing is, they gonna go to I, m, e i numbers wrong, right, both of the I, m, e i numbers on your device doesn't match What is in the system.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Uh the galaxy has been active has been a restarted,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,OK.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"I have a second, I have a second galaxy, or home because that be the issue.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,That's really confusing know why that is.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"So you got the device, and then you trying to OK, so let me probably be the uh, but the thing is.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"I need to send you a one time, pin right, and it's only giving me the option to send it to the six, seven, nine three.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,I I don't have the I hundred I don't have the other galaxy. On these is the thing.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Is that number is. That is that one at home is it is the one at home is it working just to.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"I have no activated that one? Yeah, no.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Know when you said you haven't activated it says. I'm confused, are you? Are you planning having three lines on the account.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Yes, so I have I. I should have I should have uh, an iPhone thirteen pro Max, and two Samsung Galaxy.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yeah.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"One of them holding There should be the Um, eight Oh, eight or nine 0o nine.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Hold on, so the phone you holding right. What number should be on that one.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Hold on, sure, but Let me just check and see something? Maybe this may have switched is.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Just told me, hello.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Six three, four, six, seven, uh, six, seven, nine three.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, just give me a second me check and see. Maybe they may have switched.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,The devices I don't know why.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,So eight.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Nine 0z nine.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Six seven.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Nine three.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Yes, I am.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,So it looks like. How many lines you trying to activate It looks like you're trying to activate,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"OK, so, so that's for that Did you check the box.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Sorry.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,That's,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,can hear me.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Yeah, it looks.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"So Right now, I'm trying to activate the one?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"No, I don't have sixty seven lines I just have three.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Six 0o seven lines you want to activate right.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,OK.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"But as a thin, do I? It looks like that I don't know who did this for you, but it looks like. Yeah, let's of numbers on that kind of Um, and this just one I cannot send you, um",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,It'll be.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,One of them was already activated when I speaking to? Right now and then That should only be two other.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,So my my but,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"That's right if I should activate this number on this device. And then, uh, numbers on the device We don't know which one, uh, you want to activate so if you have other devices that you want to activate or my",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,My my My suggestion is that?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Uh,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,We start with those the ones because if you don't want to give you the option to send.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"The one time, pin to your seven 0z five, six, number, which you just activated right.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,And that would be easier for us to work with because this one. It only gives you the number that you're trying to activate so the same number to activate and we cannot do that because I number is not to wait it.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Did you cancel.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,doesn't make sense.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,We can only,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,What when we?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Right. We need to verify. So we send a one time. If you're doing the for me to send you a one time, pin?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"And the one time, pin would have to go to any of the active numbers on the account right, but for some reason.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Did you activate this You're the seven 0z number today.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,I believe so.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,OK.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"So This one's just activated. It's an esim and the I, m, e number is don't match, so I'm a bit confused, uh, do me a favor. Can you check again.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,I actually made is the one that we're speaking on activated Yesterday it was already when I open the phone.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Yeah, let's Uh",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,I'm coming. Let me just go back and just verify.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,So I M E.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Hello, can you hear me?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Yes, I can hear you. Sorry, I'm trying to get it right now. I think I figure out what the issue is, but I can, um, I'll I'll check that for you right now.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"The issue is the other phone that I, uh, the phone that I have the phone. They were trying to activate right now is actually the uh, the There should be also be a sixty six five five nine.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Two 0z two six number, there should also the the I also need activate I believe that the phone number that we're trying.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Anything that issues can you, you can you share.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, is the problem, because the I, m, e i number is a different.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,So if that is the case that means that.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,That phone.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"The I, m, e i number is a than the name is that let me do this, so if this is the phone. Let me activate the other one for you, so that's that one cannot a matter, you can just to in store that Uh",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Sorry, was that?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"And then, uh,",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Uh, when you go home. The other one should be the is, uh, I show you how to go to and activate the esim right, so that that once you can just use other device and activate so if you think that is it, give me the number and then let me activate that one from here.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"And see, OK?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,How,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"OK, OK. OK you give me one second, I'm doing two things I want.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,He's gonna He's gonna go.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"So yeah? Let me go ahead and, uh, let me so the phone number that, uh, the other phone number is the sixty sixty five sixty sixty six five five nine two 0z two six number.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,What,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,That's That's the number that we?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, the two 0z two six number you think it's the phone that you're holding now, correct?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, so what happened is If you go home. I need ten on the other device right, uh, the six, seven, nine three number or You need to do is go through the process I told you, and then you should see that something and activated all right.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Correct,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"OK, cool.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Okay.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Did you do you what this did you put the uh, the what?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Services from PSG.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,awesome.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Sorry, what's that?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,So sixty six number.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,With the numbers ported from a different carrier the bill.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,The the sixty September was forty?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"So that to be a problem, then it since they haven't.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Give me a second.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Just like they didn't finish Let me just check on the status.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Give me a second.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Uh,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Just,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,What service was it? What was it with baton with the dot com.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yeah.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"It was with it was, uh,",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Well, well, what's what. What's Uh this thing was with what's carry I was with?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,It looks like it was a voice over IP?,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"It was a web service for seven business customers. It was just like call over the internet, also.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"You know, checking.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,It's,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"I? Yeah, I, um, I don't remember. It was my dad. It wasn't my dad those, uh, it was my dad's number.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,It's it.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Not it's not. It's not moved to a T and t. Yet, but, uh, it's reserved, it's That's so it's not. It's showing that Uh price be added. So this this It has to be finished up with Let me see if I can do this if I cannot stand. Now to transfer it. Just give me a second.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Uh just,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, uh, bear with me all right. Let me see. Let me see the back office team.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Previous carrier remember carrier.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Uh the back office team connected with It's from the in general to do that, then I'll have to transfer the call. Today, so she There's some information. I need to credit, but Let's hope the back office team can do this, OK? Just bear with me just a moment.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,OK.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"working on it, OK? Just a moment.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, can you tell me, um, tell me, uh, what lines.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Uh on the account that needs to be activated because you all reserved? Yeah, and it needs to be we can activate it from you, so that way you get home, you all you need to this done on the phone and then try to what other lines again, uh, do you need to.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,OK.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,must be on the account.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,So the line the lines. I need to activate it or six two six five five nine two 0z two six.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,So if if,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"That's it, the That's the other.",,,
